smiles0,smiles1,charge0,charge1,natoms0,natoms1,system_id,group_orig,group_id,k_index,geom_id,cc_basis,cc_HF,cc_MP2_os,cc_MP2_ss,cc_CCSD_os,cc_CCSD_ss,cc_(T),cc_[T],cc_MP2_all,cc_CCSD(T)_all,cc_delta_CCSD(T),qz_HF,qz_MP2_os,qz_MP2_ss,qz_MP2_all,tz_HF,tz_MP2_os,tz_MP2_ss,tz_MP2_all,cbs_MP2_os,cbs_MP2_ss,cbs_MP2_all,cbs_CCSD(T)_all,espx_HF_es,espx_HF_hl,espx_HF_ovl,espx_MP2_es,espx_MP2_ovl,sapt_es,sapt_ex,sapt_exs2,sapt_ind,sapt_exind,sapt_disp,sapt_exdisp_os,sapt_exdisp_ss,sapt_delta_HF,sapt_all,nn_CCSD(T)_all,nn_CCSD(T)_all_05,nn_CCSD(T)_all_95,xyz,elements,reference,system_name
CC(=O)N,O=c1cc[nH]c(=O)[nH]1,0,0,9,12,26560,S66x8,3057306,-10,66869116,avdz,-12.09236,0.32851,-3.29273,2.09362,-3.96033,-0.93531,-0.85298,-15.05657,-14.894379999999998,0.16219,-12.4469,-1.16777,-3.83024,-17.44491,-12.37605,-0.69416,-3.73565,-16.80585,-1.51337,-3.89927,-17.85955,-17.69735,-40.91826,9.2072,0.27347,-39.25404,0.30248,-40.81535,47.969,46.82524,-16.3772,8.22145,-12.49512,0.86018,1.13064,-11.71829,-23.22468,-17.76633,-17.94227,-17.56156,-2.73824 1.26676 -0.15589 -1.23273 1.21164 -0.14162 -0.57128 2.24202 0.02562 -0.67058 0.00389 -0.31428 -3.07798 1.64661 0.8045 -3.20212 0.30287 -0.34621 -3.04999 1.97549 -0.9186 0.34385 -0.09056 -0.30833 -1.24421 -0.80632 -0.44668 6.04633 2.16212 0.01364 4.83077 2.25774 0.02882 4.05818 3.47306 0.19197 2.70902 3.41139 0.18629 2.02393 2.2391 0.03172 0.99114 2.23004 0.03089 2.65482 1.03463 -0.13054 2.05763 -0.02928 -0.27234 4.02714 1.1149 -0.12166 4.51717 0.23894 -0.2396 4.57994 4.40625 0.315 2.08861 4.28775 0.30397,C C O N H H H H H O C C C N H C O N H H H,-18.011,23_AcNH2Uracil
CC(=O)N,O=c1cc[nH]c(=O)[nH]1,0,0,9,12,26560,S66x8,3057306,-5,66869117,avdz,-14.14224,0.32381,-2.8097,1.80842,-3.44259,-0.83631,-0.7647,-16.62814,-16.61272,0.01542,-14.390629999999998,-0.91113,-3.2601,-18.56185,-14.317420000000002,-0.51908,-3.18171,-18.01821,-1.1972200000000002,-3.31731,-18.90515,-18.88973,-34.83644,2.12569,0.21266,-33.21847,0.23894,-34.80441,35.2797,34.62982,-12.36197,5.76417,-10.37091,0.65805,0.8811100000000001,-8.507639999999999,-23.46191,-18.86816,-19.03099,-18.67326,-2.73824 1.26676 -0.15589 -1.23273 1.21164 -0.14162 -0.57128 2.24202 0.02562 -0.67058 0.00389 -0.31428 -3.07798 1.64661 0.8045 -3.20212 0.30287 -0.34621 -3.04999 1.97549 -0.9186 0.34385 -0.09056 -0.30833 -1.24421 -0.80632 -0.44668 6.13314 2.16343 0.01473 4.91757 2.25905 0.02992 4.14498 3.47437 0.19306 2.79582 3.41269 0.18738 2.11074 2.24041 0.03282 1.07795 2.23135 0.03198 2.74163 1.03594 -0.12944 2.14444 -0.02798 -0.27125 4.11395 1.11621 -0.12057 4.60398 0.24025 -0.2385 4.66675 4.40756 0.3161 2.17542 4.28905 0.30506,C C O N H H H H H O C C C N H C O N H H H,-19.157,23_AcNH2Uracil
CC(=O)N,O=c1cc[nH]c(=O)[nH]1,0,0,9,12,26560,S66x8,3057306,0,66869118,avdz,-15.1917,0.33273,-2.3917900000000003,1.57844,-2.98901,-0.74212,-0.67981,-17.25076,-17.344379999999994,-0.09363,-15.35827,-0.68662,-2.76831,-18.8132,-15.28356,-0.36196,-2.70329,-18.34881,-0.92354,-2.81575,-19.09756,-19.19118,-29.91476,-2.66629,0.16493,-28.32961,0.18839,-29.92565,25.93364,25.5649,-9.47528,4.06128,-8.64274,0.50007,0.68497,-6.15916,-23.02288,-19.07387,-19.30643,-18.82479,-2.73824 1.26676 -0.15589 -1.23273 1.21164 -0.14162 -0.57128 2.24202 0.02562 -0.67058 0.00389 -0.31428 -3.07798 1.64661 0.8045 -3.20212 0.30287 -0.34621 -3.04999 1.97549 -0.9186 0.34385 -0.09056 -0.30833 -1.24421 -0.80632 -0.44668 6.21984 2.16473 0.01582 5.00428 2.26036 0.03101 4.23169 3.47567 0.19415 2.88253 3.414 0.18848 2.19744 2.24171 0.03391 1.16465 2.23265 0.03307 2.82833 1.03725 -0.12835 2.23114 -0.02667 -0.27016 4.20065 1.11751 -0.11947 4.69068 0.24155 -0.23741 4.75345 4.40886 0.31719 2.26212 4.29036 0.30615,C C O N H H H H H O C C C N H C O N H H H,-19.419,23_AcNH2Uracil
CC(=O)N,O=c1cc[nH]c(=O)[nH]1,0,0,9,12,26560,S66x8,3057306,5,66869119,avdz,-15.55214,0.34764,-2.0319700000000003,1.39122,-2.59285,-0.65418,-0.59993,-17.23646,-17.40795,-0.17149,-15.65258,-0.49331,-2.34574,-18.49163,-15.58058,-0.22415,-2.29179,-18.09652,-0.68972,-2.38511,-18.72742,-18.89891,-25.89594,-5.83064,0.12750999999999998,-24.33921,0.14817,-25.92944,19.04994,18.8411,-7.362,2.87566,-7.227589999999998,0.37757,0.53132,-4.4672800000000015,-22.15182,-18.72326,-18.94715,-18.48513,-2.73824 1.26676 -0.15589 -1.23273 1.21164 -0.14162 -0.57128 2.24202 0.02562 -0.67058 0.00389 -0.31428 -3.07798 1.64661 0.8045 -3.20212 0.30287 -0.34621 -3.04999 1.97549 -0.9186 0.34385 -0.09056 -0.30833 -1.24421 -0.80632 -0.44668 6.30674 2.16604 0.01692 5.09118 2.26166 0.0321 4.31859 3.47698 0.19525 2.96943 3.4153 0.18957 2.28435 2.24302 0.035 1.25156 2.23396 0.03417 2.91524 1.03855 -0.12726 2.31805 -0.02536 -0.26906 4.28755 1.11882 -0.11838 4.77758 0.24286 -0.23632 4.84035 4.41017 0.31828 2.34902 4.29166 0.30725,C C O N H H H H H O C C C N H C O N H H H,-19.094,23_AcNH2Uracil
CC(=O)N,O=c1cc[nH]c(=O)[nH]1,0,0,9,12,26560,S66x8,3057306,10,66869120,avdz,-15.44413,0.36398,-1.72507,1.23851,-2.24971,-0.5737800000000001,-0.52649,-16.80521,-17.0291,-0.22389,-15.48989,-0.32977,-1.9858,-17.80546,-15.42547,-0.10597,-1.94099,-17.47242,-0.49308,-2.0185,-18.001479999999994,-18.22536,-22.60434,-7.8254199999999985,0.09839,-21.07691,0.11638,-22.64612,14.01164,13.89316,-5.79557,2.04852,-6.06915,0.28385,0.41171,-3.27158,-21.02668,-18.0213,-18.21633,-17.81729,-2.73824 1.26676 -0.15589 -1.23273 1.21164 -0.14162 -0.57128 2.24202 0.02562 -0.67058 0.00389 -0.31428 -3.07798 1.64661 0.8045 -3.20212 0.30287 -0.34621 -3.04999 1.97549 -0.9186 0.34385 -0.09056 -0.30833 -1.24421 -0.80632 -0.44668 6.39354 2.16735 0.01801 5.17798 2.26297 0.0332 4.40539 3.47829 0.19634 3.05623 3.41661 0.19066 2.37115 2.24433 0.0361 1.33836 2.23527 0.03526 3.00204 1.03986 -0.12616 2.40485 -0.02406 -0.26797 4.37435 1.12012 -0.11729 4.86438 0.24417 -0.23522 4.92715 4.41148 0.31937 2.43582 4.29297 0.30834,C C O N H H H H H O C C C N H C O N H H H,-18.391,23_AcNH2Uracil
CC(=O)N,O=c1cc[nH]c(=O)[nH]1,0,0,9,12,26560,S66x8,3057306,25,66869121,avdz,-13.68453,0.40393,-1.05408,0.92475,-1.47642,-0.37826,-0.34675,-14.33468,-14.61446,-0.27978000000000003,-13.62941,0.01545,-1.20048,-14.81444,-13.59964,0.14704,-1.17492,-14.62752,-0.08059,-1.21912,-14.92912,-15.2089,-15.70675,-9.79881,0.04472,-14.29009,0.05599,-15.74404,5.6574300000000015,5.63537,-3.00867,0.75567,-3.67942,0.11855,0.18915,-1.43849,-17.149829999999998,-15.01941,-15.15656,-14.87499,-2.73824 1.26676 -0.15589 -1.23273 1.21164 -0.14162 -0.57128 2.24202 0.02562 -0.67058 0.00389 -0.31428 -3.07798 1.64661 0.8045 -3.20212 0.30287 -0.34621 -3.04999 1.97549 -0.9186 0.34385 -0.09056 -0.30833 -1.24421 -0.80632 -0.44668 6.65393 2.17127 0.02129 5.43837 2.26689 0.03647 4.66578 3.4822 0.19962 3.31662 3.42053 0.19394 2.63154 2.24825 0.03938 1.59875 2.23919 0.03854 3.26243 1.04378 -0.12288 2.66524 -0.02014 -0.26469 4.63475 1.12404 -0.11401 5.12478 0.24809 -0.23195 5.18754 4.4154 0.32265 2.69622 4.29689 0.31162,C C O N H H H H H O C C C N H C O N H H H,-15.309,23_AcNH2Uracil
CC(=O)N,O=c1cc[nH]c(=O)[nH]1,0,0,9,12,26560,S66x8,3057306,50,66869122,avdz,-9.78336,0.43365,-0.45734,0.67037,-0.74817,-0.17538,-0.15800999999999998,-9.80706,-10.03656,-0.2295,-9.71436,0.27889,-0.51237,-9.94784,-9.71578,0.33998,-0.50197,-9.87777,0.23431,-0.5199600000000001,-10.00002,-10.22952,-9.59136,-8.29975,0.01179,-8.41967,0.01633,-9.61447,1.3431,1.34162,-1.17523,0.14277,-1.7280099999999998,0.02728,0.04808,-0.5274,-11.4839,-10.13887,-10.22106,-10.04828,-2.73824 1.26676 -0.15589 -1.23273 1.21164 -0.14162 -0.57128 2.24202 0.02562 -0.67058 0.00389 -0.31428 -3.07798 1.64661 0.8045 -3.20212 0.30287 -0.34621 -3.04999 1.97549 -0.9186 0.34385 -0.09056 -0.30833 -1.24421 -0.80632 -0.44668 7.0879 2.1778 0.02675 5.87234 2.27342 0.04194 5.09975 3.48874 0.20508 3.75059 3.42706 0.19941 3.0655 2.25478 0.04484 2.03271 2.24572 0.044 3.69639 1.05031 -0.11742 3.0992 -0.01361 -0.25923 5.06871 1.13057 -0.10854 5.55874 0.25462 -0.22648 5.62151 4.42193 0.32812 3.13018 4.30342 0.31708,C C O N H H H H H O C C C N H C O N H H H,-10.276,23_AcNH2Uracil
CC(=O)N,O=c1cc[nH]c(=O)[nH]1,0,0,9,12,26560,S66x8,3057306,100,66869123,avdz,-4.84029,0.38786,-0.05744,0.4548100000000001,-0.20935,-0.02006,-0.0091,-4.5098699999999985,-4.61489,-0.10502,-4.80477,0.3436,-0.06823,-4.5294,-4.81528,0.36717,-0.06518,-4.51328,0.3264,-0.07046000000000001,-4.5488300000000015,-4.65385,-4.56812,-4.5049199999999985,0.0008,-3.84405,0.00136,-4.57792,0.07791000000000001,0.07791000000000001,-0.27173,0.0054,-0.49814,0.0014,0.00262,-0.08968,-5.3501400000000015,-4.61524,-4.6790699999999985,-4.54622,-2.73824 1.26676 -0.15589 -1.23273 1.21164 -0.14162 -0.57128 2.24202 0.02562 -0.67058 0.00389 -0.31428 -3.07798 1.64661 0.8045 -3.20212 0.30287 -0.34621 -3.04999 1.97549 -0.9186 0.34385 -0.09056 -0.30833 -1.24421 -0.80632 -0.44668 7.95579 2.19086 0.03768 6.74023 2.28648 0.05287 5.96763 3.5018 0.21601 4.61847 3.44012 0.21033 3.93339 2.26784 0.05577 2.9006 2.25878 0.05493 4.56428 1.06337 -0.10649 3.96709 -0.00055 -0.2483 5.9366 1.14364 -0.09761 6.42663 0.26768 -0.21555 6.4894 4.43499 0.33905 3.99807 4.31648 0.32801,C C O N H H H H H O C C C N H C O N H H H,-4.672,23_AcNH2Uracil
c1ccccc1,c1ccccc1,0,0,12,12,11248,S66x8,3057131,-10,66867716,avdz,13.22906,-8.286760000000001,-7.3547699999999985,-4.95547,-5.01923,-1.97395,-1.97073,-2.41246,1.28042,3.69288,13.28129,-9.11824,-7.85958,-3.69653,13.28963,-8.902510000000003,-7.7690800000000015,-3.38196,-9.27566,-7.9256199999999986,-3.91999,-0.22711,-9.03614,15.92751,0.23317,-8.377189999999999,0.21212,-8.88027,24.87521,24.65997,-6.74255,6.713030000000002,-19.38541,1.20626,1.83584,-2.99472,-3.3726,-0.44492,-1.54737,0.23871,0.71265 1.121 0.06054 1.25824 -0.15925 0.12423 0.42688 -1.27453 0.04265 -0.94958 -1.11007 -0.10031 -1.49553 0.17105 -0.16155 -0.66383 1.28664 -0.0834 1.35784 1.9864 0.12774 2.32495 -0.2871 0.24674 0.85044 -2.26843 0.09475 -1.59446 -1.97627 -0.16371 -2.56378 0.29922 -0.2737 -1.0869 2.281 -0.13289 1.82751 1.11126 3.25188 2.37346 -0.16989 3.3134 1.54181 -1.28549 3.23475 0.16541 -1.11986 3.09003 -0.38015 0.16038 3.02607 0.45113 1.27566 3.10814 2.47235 1.97744 3.31563 3.44167 -0.29804 3.42615 1.96489 -2.27984 3.2844 -0.47969 -1.98527 3.0224 -1.44678 0.28821 2.90289 0.0276 2.26956 3.05577,C C C C C C H H H H H H C C C C C C H H H H H H,0.03,24_BenzeneBenzenepipi
c1ccccc1,c1ccccc1,0,0,12,12,11248,S66x8,3057131,-5,66867717,avdz,8.2576,-6.42644,-5.73816,-3.82715,-3.94206,-1.5541,-1.54635,-3.90699,-1.06571,2.84128,8.279819999999999,-6.9584899999999985,-6.0823800000000015,-4.76104,8.284239999999999,-6.81549,-6.01811,-4.54937,-7.06283,-6.12927,-4.91228,-2.071,-4.93473,9.85002,0.15194000000000002,-4.62495,0.1382,-4.75278,14.40364,14.32978,-3.61282,3.51186,-14.50292,0.75558,1.19289,-1.54234,-4.54691,-2.50145,-3.33851,-1.80317,0.71265 1.121 0.06054 1.25824 -0.15925 0.12423 0.42688 -1.27453 0.04265 -0.94958 -1.11007 -0.10031 -1.49553 0.17105 -0.16155 -0.66383 1.28664 -0.0834 1.35784 1.9864 0.12774 2.32495 -0.2871 0.24674 0.85044 -2.26843 0.09475 -1.59446 -1.97627 -0.16371 -2.56378 0.29922 -0.2737 -1.0869 2.281 -0.13289 1.8888 1.11069 3.42724 2.43476 -0.17047 3.48876 1.60311 -1.28607 3.4101 0.22671 -1.12043 3.26539 -0.31885 0.1598 3.20142 0.51242 1.27508 3.28349 2.53365 1.97687 3.49099 3.50296 -0.29861 3.6015 2.02619 -2.28042 3.45976 -0.4184 -1.98584 3.19776 -1.38548 0.28763 3.07824 0.0889 2.26899 3.23112,C C C C C C H H H H H H C C C C C C H H H H H H,-1.905,24_BenzeneBenzenepipi
c1ccccc1,c1ccccc1,0,0,12,12,11248,S66x8,3057131,0,66867718,avdz,5.2517,-5.01085,-4.49761,-2.97154,-3.1054,-1.2289,-1.21969,-4.25676,-2.0541400000000003,2.20262,5.2412,-5.34686,-4.73301,-4.83866,5.24421,-5.25306,-4.6874400000000005,-4.69629,-5.41531,-4.76625,-4.94036,-2.73775,-2.54311,6.20709,0.09842,-2.43396,0.0896,-2.39072,8.24799,8.223930000000001,-1.98741,1.8428,-10.94732,0.46838,0.7722399999999999,-0.7117100000000001,-4.70576,-2.98168,-3.4845,-2.53114,0.71265 1.121 0.06054 1.25824 -0.15925 0.12423 0.42688 -1.27453 0.04265 -0.94958 -1.11007 -0.10031 -1.49553 0.17105 -0.16155 -0.66383 1.28664 -0.0834 1.35784 1.9864 0.12774 2.32495 -0.2871 0.24674 0.85044 -2.26843 0.09475 -1.59446 -1.97627 -0.16371 -2.56378 0.29922 -0.2737 -1.0869 2.281 -0.13289 1.94949 1.11012 3.60083 2.49544 -0.17103 3.66235 1.66379 -1.28663 3.5837 0.28739 -1.121 3.43899 -0.25817 0.15923 3.37502 0.57311 1.27451 3.45709 2.59433 1.9763 3.66458 3.56365 -0.29918 3.7751 2.08687 -2.28099 3.63336 -0.35771 -1.98641 3.37135 -1.3248 0.28706 3.25184 0.14958 2.26842 3.40472,C C C C C C H H H H H H C C C C C C H H H H H H,-2.634,24_BenzeneBenzenepipi
c1ccccc1,c1ccccc1,0,0,12,12,11248,S66x8,3057131,5,66867719,avdz,3.4189199999999995,-3.9265,-3.5396,-2.31967,-2.4525200000000003,-0.97473,-0.96567,-4.04718,-2.3280000000000003,1.71918,3.38509,-4.1359900000000005,-3.70167,-4.45257,3.38723,-4.07558,-3.66959,-4.35794,-4.18007,-3.72509,-4.52006,-2.8008900000000003,-1.16785,4.00472,0.06333,-1.1696799999999998,0.05774,-1.06016,4.68278,4.67544,-1.13155,0.9716,-8.333110000000001,0.28787,0.49798,-0.2899,-4.37449,-3.06258,-3.42442,-2.65221,0.71265 1.121 0.06054 1.25824 -0.15925 0.12423 0.42688 -1.27453 0.04265 -0.94958 -1.11007 -0.10031 -1.49553 0.17105 -0.16155 -0.66383 1.28664 -0.0834 1.35784 1.9864 0.12774 2.32495 -0.2871 0.24674 0.85044 -2.26843 0.09475 -1.59446 -1.97627 -0.16371 -2.56378 0.29922 -0.2737 -1.0869 2.281 -0.13289 2.00975 1.10955 3.77323 2.55571 -0.1716 3.83475 1.72406 -1.2872 3.7561 0.34766 -1.12157 3.61139 -0.1979 0.15867 3.54742 0.63337 1.27395 3.62949 2.6546 1.97573 3.83698 3.62391 -0.29975 3.9475 2.14714 -2.28155 3.80576 -0.29745 -1.98698 3.54375 -1.26453 0.2865 3.42424 0.20985 2.26785 3.57712,C C C C C C H H H H H H C C C C C C H H H H H H,-2.739,24_BenzeneBenzenepipi
c1ccccc1,c1ccccc1,0,0,12,12,11248,S66x8,3057131,10,66867720,avdz,2.29272,-3.09367,-2.79832,-1.82206,-1.94298,-0.7754800000000001,-0.7673300000000001,-3.59927,-2.2478,1.3514700000000002,2.24616,-3.22275,-2.9112,-3.88779,2.2476,-3.18488,-2.88878,-3.82606,-3.25038,-2.92756,-3.93178,-2.58031,-0.39686,2.66243,0.04052,-0.4563100000000001,0.03702,-0.32957,2.65267,2.65062,-0.6733100000000001,0.51676,-6.3994300000000015,0.17604,0.32012,-0.10854,-3.84525,-2.69041,-3.01095,-2.4146400000000003,0.71265 1.121 0.06054 1.25824 -0.15925 0.12423 0.42688 -1.27453 0.04265 -0.94958 -1.11007 -0.10031 -1.49553 0.17105 -0.16155 -0.66383 1.28664 -0.0834 1.35784 1.9864 0.12774 2.32495 -0.2871 0.24674 0.85044 -2.26843 0.09475 -1.59446 -1.97627 -0.16371 -2.56378 0.29922 -0.2737 -1.0869 2.281 -0.13289 2.06958 1.10899 3.94437 2.61553 -0.17216 4.00589 1.78388 -1.28776 3.92724 0.40748 -1.12213 3.78252 -0.13808 0.15811 3.71856 0.69319 1.27339 3.80063 2.71442 1.97517 4.00812 3.68374 -0.30031 4.11863 2.20696 -2.28211 3.97689 -0.23763 -1.98754 3.71489 -1.20471 0.28594 3.59538 0.26967 2.26729 3.74826,C C C C C C H H H H H H C C C C C C H H H H H H,-2.546,24_BenzeneBenzenepipi
c1ccccc1,c1ccccc1,0,0,12,12,11248,S66x8,3057131,25,66867721,avdz,0.8322200000000001,-1.5302,-1.38945,-0.89849,-0.96441,-0.38895,-0.38447,-2.08743,-1.41962,0.66781,0.7851199999999999,-1.55384,-1.42929,-2.19801,0.7871100000000001,-1.54779,-1.42216,-2.18285,-1.55826,-1.43449,-2.20763,-1.53982,0.33567,0.94061,0.00983,0.24134,0.00906,0.34066,0.48399,0.48399,-0.18448,0.07874,-2.97317,0.03784,0.07923,-0.06674,-2.20394,-1.54787,-1.7072200000000002,-1.41632,0.71265 1.121 0.06054 1.25824 -0.15925 0.12423 0.42688 -1.27453 0.04265 -0.94958 -1.11007 -0.10031 -1.49553 0.17105 -0.16155 -0.66383 1.28664 -0.0834 1.35784 1.9864 0.12774 2.32495 -0.2871 0.24674 0.85044 -2.26843 0.09475 -1.59446 -1.97627 -0.16371 -2.56378 0.29922 -0.2737 -1.0869 2.281 -0.13289 2.2537 1.10726 4.4711 2.79965 -0.17389 4.53261 1.968 -1.28949 4.45396 0.5916 -1.12385 4.30925 0.04604 0.15638 4.24528 0.87732 1.27166 4.32735 2.89854 1.97345 4.53485 3.86786 -0.30204 4.64536 2.39108 -2.28384 4.50362 -0.0535 -1.98926 4.24162 -1.02059 0.28421 4.1221 0.45379 2.26556 4.27498,C C C C C C H H H H H H C C C C C C H H H H H H,-1.543,24_BenzeneBenzenepipi
c1ccccc1,c1ccccc1,0,0,12,12,11248,S66x8,3057131,50,66867722,avdz,0.28675,-0.51553,-0.46035,-0.30761,-0.3151,-0.12895,-0.1279,-0.68914,-0.46492,0.22421,0.26167,-0.50705,-0.46719,-0.71257,0.26497,-0.50888,-0.46589,-0.7098,-0.50571,-0.46814,-0.71218,-0.4879600000000001,0.26415,0.30307,0.0008300000000000001,0.21003,0.0007700000000000001,0.26278,0.04439,0.04439,-0.0417,0.00302,-0.92787,0.00271,0.00655,-0.06186000000000001,-0.7119800000000001,-0.5464600000000001,-0.63289,-0.45784,0.71265 1.121 0.06054 1.25824 -0.15925 0.12423 0.42688 -1.27453 0.04265 -0.94958 -1.11007 -0.10031 -1.49553 0.17105 -0.16155 -0.66383 1.28664 -0.0834 1.35784 1.9864 0.12774 2.32495 -0.2871 0.24674 0.85044 -2.26843 0.09475 -1.59446 -1.97627 -0.16371 -2.56378 0.29922 -0.2737 -1.0869 2.281 -0.13289 2.57397 1.10426 5.38731 3.11993 -0.17689 5.44883 2.28828 -1.29249 5.37018 0.91188 -1.12686 5.22546 0.36632 0.15337 5.16149 1.19759 1.26865 5.24357 3.21882 1.97044 5.45106 4.18813 -0.30504 5.56157 2.71136 -2.28685 5.41983 0.26677 -1.99227 5.15783 -0.70031 0.2812 5.03832 0.77407 2.26256 5.1912,C C C C C C H H H H H H C C C C C C H H H H H H,-0.499,24_BenzeneBenzenepipi
c1ccccc1,c1ccccc1,0,0,12,12,11248,S66x8,3057131,100,66867723,avdz,0.07706,-0.09766,-0.08283,-0.06114,-0.05516,-0.02326,-0.02328,-0.10344,-0.06251,0.04093,0.07113,-0.09294,-0.08271,-0.10452,0.07175,-0.09367,-0.08251,-0.10443,-0.09241,-0.08285,-0.10413,-0.0632,0.07608999999999999,0.07629,1e-05,0.06141,1e-05,0.07641,0.00072,0.00072,-0.0054,-1e-05,-0.16118,2e-05,6e-05,-0.01483,-0.1042,-0.09683,-0.11032,-0.08056,0.71265 1.121 0.06054 1.25824 -0.15925 0.12423 0.42688 -1.27453 0.04265 -0.94958 -1.11007 -0.10031 -1.49553 0.17105 -0.16155 -0.66383 1.28664 -0.0834 1.35784 1.9864 0.12774 2.32495 -0.2871 0.24674 0.85044 -2.26843 0.09475 -1.59446 -1.97627 -0.16371 -2.56378 0.29922 -0.2737 -1.0869 2.281 -0.13289 3.18765 1.0985 7.14285 3.7336 -0.18265 7.20437 2.90195 -1.29825 7.12572 1.52555 -1.13262 6.981 0.97999 0.14762 6.91704 1.81126 1.2629 6.99911 3.83249 1.96468 7.2066 4.80181 -0.3108 7.31711 3.32503 -2.2926 7.17537 0.88044 -1.99803 6.91337 -0.08664 0.27544 6.79386 1.38774 2.2568 6.94674,C C C C C C H H H H H H C C C C C C H H H H H H,-0.067,24_BenzeneBenzenepipi
c1cccnc1,c1cccnc1,0,0,11,11,11249,S66x8,3057158,-10,66867932,avdz,12.39484,-8.39086,-7.57486,-4.8275,-5.1747,-2.02008,-2.0468900000000003,-3.5708800000000003,0.37256,3.94344,12.43724,-9.32673,-8.12363,-5.01312,12.4479,-9.07784,-8.02443,-4.6543800000000015,-9.50836,-8.196019999999999,-5.26713,-1.32369,-11.18624,15.52157,0.23242,-10.27804,0.21168,-11.02507,26.42224,26.18218,-7.804869999999998,7.71103,-19.85282,1.22948,1.82401,-3.16155,-4.65755,-1.47564,-2.80173,-0.92831,-0.39816 -1.02882 0.28096 -1.19581 0.10656 0.1954 -0.58713 1.31741 -0.12011 0.78855 1.33971 -0.33224 1.57248 0.25455 -0.25648 0.96936 -0.90316 0.04453 -0.81842 -1.99174 0.53356 -2.26069 0.04954 0.37344 -1.16181 2.2295 -0.20046 1.28843 2.26879 -0.57853 1.61364 -1.77218 0.10235 -1.15443 0.83806 3.27421 0.145 1.22731 2.96394 1.12456 0.24441 2.88058 0.76208 -1.08073 3.11377 -0.48396 -1.47363 3.40974 -1.41643 -0.513 3.48359 -1.95299 1.56257 3.35248 0.38698 2.2663 2.78807 2.14686 0.49115 2.63214 1.50594 -1.86628 3.05733 -2.41922 -0.84396 3.72578,C C C C N C H H H H H C C C C N C H H H H H,-1.063,25_PyridinePyridinepipi
c1cccnc1,c1cccnc1,0,0,11,11,11249,S66x8,3057158,-5,66867933,avdz,7.44273,-6.56641,-5.9694,-3.76431,-4.1044800000000015,-1.60092,-1.61474,-5.0930800000000005,-2.02698,3.0661,7.47371,-7.184589999999999,-6.34916,-6.06004,7.480060000000001,-7.013719999999998,-6.2774199999999984,-5.8110800000000005,-7.30928,-6.40151,-6.23709,-3.17098,-6.83283,9.31701,0.15367999999999998,-6.32002,0.13984000000000002,-6.64953,15.65561,15.56819,-4.22326,4.11879,-15.0132,0.78414,1.19844,-1.6910599999999998,-5.8200699999999985,-3.5499400000000003,-4.2773,-2.95575,-0.39816 -1.02882 0.28096 -1.19581 0.10656 0.1954 -0.58713 1.31741 -0.12011 0.78855 1.33971 -0.33224 1.57248 0.25455 -0.25648 0.96936 -0.90316 0.04453 -0.81842 -1.99174 0.53356 -2.26069 0.04954 0.37344 -1.16181 2.2295 -0.20046 1.28843 2.26879 -0.57853 1.61364 -1.77218 0.10235 -1.17412 0.82136 3.44603 0.12531 1.2106 3.13576 1.10487 0.22771 3.0524 0.74239 -1.09743 3.28559 -0.50364 -1.49034 3.58156 -1.43612 -0.52971 3.65541 -1.97267 1.54587 3.5243 0.3673 2.2496 2.95989 2.12717 0.47445 2.80396 1.48625 -1.88299 3.22915 -2.43891 -0.86066 3.8976,C C C C N C H H H H H C C C C N C H H H H H,-2.997,25_PyridinePyridinepipi
c1cccnc1,c1cccnc1,0,0,11,11,11249,S66x8,3057158,0,66867934,avdz,4.43391,-5.15909,-4.72146,-2.94308,-3.26273,-1.27271,-1.279,-5.44663,-3.04461,2.4020200000000003,4.4435,-5.5651,-4.9847800000000015,-6.1063800000000015,4.44766,-5.44802,-4.932919999999998,-5.93328,-5.65054,-5.02262,-6.22966,-3.82763,-4.1814,5.5705300000000015,0.10103,-3.91097,0.09192,-4.02625,9.18238,9.15172,-2.32622,2.20649,-11.4428,0.49434,0.78451,-0.82744,-5.95498,-4.20202,-4.69134,-3.72372,-0.39816 -1.02882 0.28096 -1.19581 0.10656 0.1954 -0.58713 1.31741 -0.12011 0.78855 1.33971 -0.33224 1.57248 0.25455 -0.25648 0.96936 -0.90316 0.04453 -0.81842 -1.99174 0.53356 -2.26069 0.04954 0.37344 -1.16181 2.2295 -0.20046 1.28843 2.26879 -0.57853 1.61364 -1.77218 0.10235 -1.19366 0.80478 3.61664 0.10577 1.19402 3.30637 1.08532 0.21112 3.22301 0.72285 -1.11402 3.45621 -0.52319 -1.50692 3.75217 -1.45566 -0.54629 3.82602 -1.99222 1.52928 3.69491 0.34775 2.23302 3.1305 2.10763 0.45787 2.97458 1.46671 -1.89957 3.39976 -2.45845 -0.87725 4.06822,C C C C N C H H H H H C C C C N C H H H H H,-3.716,25_PyridinePyridinepipi
